entity_id;name;description;category;url
41481;"MSZ-LN35VG2R-E3 IU PAR 35kW RUBY RED";"Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 12000<br>Capacità di raffreddamento min (Btu/h): 2729<br>Capacità di raffreddamento max (Btu/h): 13648<br>Capacità di riscaldamento in (Btu/h): 13648<br>Capacità di riscaldamento min (Btu/h): 3412<br>Capacità di riscaldamento max (Btu/h): 21495<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 5.1<br>Efficienza SEER: 9.5<br>Capacità di raffreddamento in (kW): 3.5<br>Capacità di raffreddamento min (kW): 0.8<br>Capacità di raffreddamento max (kW): 4<br>Capacità di riscaldamento in (kW): 4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028105.html
41482;"MSZ-LN35VG2V-E2 IU PAR35kW PEARL WHITE";"Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 11900<br>Capacità di raffreddamento min (Btu/h): 2720<br>Capacità di raffreddamento max (Btu/h): 13600<br>Capacità di riscaldamento in (Btu/h): 13600<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 21420<br>Tipo di tecnologia dell’inverter: DC<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 5.1<br>Efficienza SEER: 9.5<br>Capacità di raffreddamento in (kW): 3.5<br>Capacità di raffreddamento min (kW): 0.8<br>Capacità di raffreddamento max (kW): 4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028106.html
41483;"MSZ-LN35VG2V-E3 IU PAR35kW PEARL WHITE";"Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 12000<br>Capacità di raffreddamento min (Btu/h): 2729<br>Capacità di raffreddamento max (Btu/h): 13648<br>Capacità di riscaldamento in (Btu/h): 13648<br>Capacità di riscaldamento min (Btu/h): 3412<br>Capacità di riscaldamento max (Btu/h): 21495<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 5.1<br>Efficienza SEER: 9.5<br>Capacità di raffreddamento in (kW): 3.5<br>Capacità di raffreddamento min (kW): 0.8<br>Capacità di raffreddamento max (kW): 4<br>Capacità di riscaldamento in (kW): 4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028107.html
41484;"MSZ-LN50VG2B-E2 IU PAR 50kW ONYX BLACK";"Classe efficienza energetica riscaldamento: A++<br>Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 17000<br>Capacità di raffreddamento min (Btu/h): 3400<br>Capacità di raffreddamento max (Btu/h): 20400<br>Capacità di riscaldamento in (Btu/h): 20400<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 27880<br>Tipo di tecnologia dell’inverter: DC<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.5<br>Capacità di raffreddamento in (kW): 5<br>Capacità di raffreddamento min (kW): 1";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028108.html
41485;"MSZ-LN50VG2R-E2 IU PAR 50kW RUBY RED";"Classe efficienza energetica riscaldamento: A++<br>Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 17000<br>Capacità di raffreddamento min (Btu/h): 3400<br>Capacità di raffreddamento max (Btu/h): 20400<br>Capacità di riscaldamento in (Btu/h): 20400<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 27880<br>Tipo di tecnologia dell’inverter: DC<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.5<br>Capacità di raffreddamento in (kW): 5<br>Capacità di raffreddamento min (kW): 1";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028110.html
41486;"MSZ-LN50VG2V-E2 IU PAR50kW PEARL WHITE";"Classe efficienza energetica riscaldamento: A++<br>Composizione impianto: Solo UI<br>Capacità di raffreddamento in (Btu/h): 17000<br>Capacità di raffreddamento min (Btu/h): 3400<br>Capacità di raffreddamento max (Btu/h): 20400<br>Capacità di riscaldamento in (Btu/h): 20400<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 27880<br>Tipo di tecnologia dell’inverter: DC<br>Pompa di calore: Sì<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.5<br>Capacità di raffreddamento in (kW): 5<br>Capacità di raffreddamento min (kW): 1";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' INTERNA";https://www.andronico.it/it_IT/2220028112.html
41487;"MUZ-LN25VG2-E2 UE 25kW R32";"Capacità di raffreddamento in (Btu/h): 8500<br>Capacità di raffreddamento min (Btu/h): 3400<br>Capacità di raffreddamento max (Btu/h): 11900<br>Capacità di riscaldamento in (Btu/h): 10880<br>Capacità di riscaldamento min (Btu/h): 2720<br>Capacità di riscaldamento max (Btu/h): 10360<br>Quantità F-GAS precaricata (kg.) : 0.8<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Monosplit<br>Efficienza SCOP: 5.2<br>Efficienza SEER: 10.5<br>Capacità di raffreddamento in (kW): 2.5<br>Capacità di raffreddamento min (kW): 1<br>Capacità di raffreddamento max (kW): 3.5<br>Capacità di riscaldamento in (kW): 3.2";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028131.html
41488;"Cinturino in nylon Apple watch band 38/40/41 grigio";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028162.html
41489;"Cinturino in nylon Apple watch band 38/40/41 rosa";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028163.html
41490;"Cinturino in nylon Apple watch band 38/40/41 verde";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028164.html
41491;"Cinturino in nylon Apple watch band 42/44/45 grigio";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028165.html
41492;"Cinturino in nylon Apple watch band 42/44/45 verde";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028166.html
41493;"Cinturino metallico Apple watch band 38/40/41 grigio scuro";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028167.html
41494;"Cinturino metallico Apple watch band 38/40/41 oro rosa";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028168.html
41495;"Cinturino metallico Apple watch band 42/44/45 argento";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028169.html
41496;"Cinturino metallico Apple watch band 42/44/45 grigio scuro";"Anni di garanzia del costruttore: 1<br>Peso (Kg): 0.02";"TELEFONIA/WEARABLE/ACCESSORI SMARTWATCH";https://www.andronico.it/it_IT/2220028170.html
41497;"MXZ-2F33VF3-E2 MULTISPLIT 2 ATT R32";;"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028171.html
41498;"MXZ-2F42VF3-E2 MULTISPLIT 2 ATT R32";"Capacità di raffreddamento in (Btu/h): 14280<br>Capacità di raffreddamento min (Btu/h): 3740<br>Capacità di raffreddamento max (Btu/h): 15300<br>Capacità di riscaldamento in (Btu/h): 15300<br>Capacità di riscaldamento min (Btu/h): 3740<br>Capacità di riscaldamento max (Btu/h): 17000<br>Quantità F-GAS precaricata (kg.) : 1<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.69<br>Capacità di raffreddamento in (kW): 4.2<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 4.5<br>Capacità di riscaldamento in (kW): 4.5";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028173.html
41499;"MXZ-2F53VF3-E2 MULTISPLIT 2 ATT R32";"Capacità di raffreddamento in (Btu/h): 18020<br>Capacità di raffreddamento min (Btu/h): 3740<br>Capacità di raffreddamento max (Btu/h): 20400<br>Capacità di riscaldamento in (Btu/h): 21760<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 23800<br>Quantità F-GAS precaricata (kg.) : 1<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.63<br>Capacità di raffreddamento in (kW): 5.3<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 6<br>Capacità di riscaldamento in (kW): 6.4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028175.html
41500;"MXZ-2F53VF4-E1 MULTISPLIT 2 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 18083<br>Capacità di raffreddamento min (Btu/h): 3753<br>Capacità di raffreddamento max (Btu/h): 20472<br>Capacità di riscaldamento in (Btu/h): 21836<br>Capacità di riscaldamento min (Btu/h): 3412<br>Capacità di riscaldamento max (Btu/h): 23884<br>Quantità F-GAS precaricata (kg.) : 1<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.6<br>Efficienza SEER: 8.63<br>Capacità di raffreddamento in (kW): 5.3<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 6<br>Capacità di riscaldamento in (kW): 6.4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028176.html
41501;"MXZ-2HA40VF2-E1 MULTISPLIT 2 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 13648<br>Capacità di raffreddamento min (Btu/h): 3753<br>Capacità di raffreddamento max (Btu/h): 14671<br>Capacità di riscaldamento in (Btu/h): 14671<br>Capacità di riscaldamento min (Btu/h): 3412<br>Capacità di riscaldamento max (Btu/h): 16036<br>Quantità F-GAS precaricata (kg.) : 0.9<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.3<br>Efficienza SEER: 8.12<br>Capacità di raffreddamento in (kW): 4<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 4.3<br>Capacità di riscaldamento in (kW): 4.3";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028177.html
41502;"MXZ-2HA40VF-E2 MULTISPLIT 2 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 13600<br>Capacità di raffreddamento min (Btu/h): 3740<br>Capacità di raffreddamento max (Btu/h): 14620<br>Capacità di riscaldamento in (Btu/h): 14620<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 15980<br>Quantità F-GAS precaricata (kg.) : 0.9<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.3<br>Efficienza SEER: 8.12<br>Capacità di raffreddamento in (kW): 4<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 4.3";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028178.html
41503;"MXZ-2HA50VF-E2 MULTISPLIT 2 ATT R32";"Capacità di raffreddamento in (Btu/h): 17000<br>Capacità di raffreddamento min (Btu/h): 3740<br>Capacità di raffreddamento max (Btu/h): 18360<br>Capacità di riscaldamento in (Btu/h): 20400<br>Capacità di riscaldamento min (Btu/h): 3400<br>Capacità di riscaldamento max (Btu/h): 21760<br>Quantità F-GAS precaricata (kg.) : 0.9<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.3<br>Efficienza SEER: 7.78<br>Capacità di raffreddamento in (kW): 5<br>Capacità di raffreddamento min (kW): 1.1<br>Capacità di raffreddamento max (kW): 5.4<br>Capacità di riscaldamento in (kW): 6";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028180.html
41504;"MXZ-3F54VF3-E2 MULTISPLIT 3 ATT R32";;"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028181.html
41505;"MXZ-3F68VF3-E1 MULTISPLIT 3 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 23120<br>Capacità di raffreddamento min (Btu/h): 9860<br>Capacità di raffreddamento max (Btu/h): 27200<br>Capacità di riscaldamento in (Btu/h): 29240<br>Capacità di riscaldamento min (Btu/h): 8840<br>Capacità di riscaldamento max (Btu/h): 36040<br>Quantità F-GAS precaricata (kg.) : 2.4<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.12<br>Efficienza SEER: 7.96<br>Capacità di raffreddamento in (kW): 6.8<br>Capacità di raffreddamento min (kW): 2.9<br>Capacità di raffreddamento max (kW): 8.4";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028183.html
41506;"MXZ-3HA50VF-E3 MULTISPLIT 3 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 17000<br>Capacità di raffreddamento min (Btu/h): 9860<br>Capacità di raffreddamento max (Btu/h): 22100<br>Capacità di riscaldamento in (Btu/h): 20400<br>Capacità di riscaldamento min (Btu/h): 8840<br>Capacità di riscaldamento max (Btu/h): 25500<br>Quantità F-GAS precaricata (kg.) : 1.4<br>Tipo di gas utilizzato: R32<br>Efficienza SCOP: 4.02<br>Efficienza SEER: 7.26<br>Capacità di raffreddamento in (kW): 5<br>Capacità di raffreddamento min (kW): 2.9<br>Capacità di raffreddamento max (kW): 6.5<br>Capacità di riscaldamento in (kW): 6";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028186.html
41507;"MXZ-4F72VF3-E1 MULTISPLIT 4 ATT R32";"Composizione impianto: Solo UE<br>Capacità di raffreddamento in (Btu/h): 24480<br>Capacità di raffreddamento min (Btu/h): 12580<br>Capacità di raffreddamento max (Btu/h): 29920<br>Capacità di riscaldamento in (Btu/h): 29240<br>Capacità di riscaldamento min (Btu/h): 11560<br>Capacità di riscaldamento max (Btu/h): 36380<br>Quantità F-GAS precaricata (kg.) : 2.4<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.07<br>Efficienza SEER: 8.13<br>Capacità di raffreddamento in (kW): 7.2<br>Capacità di raffreddamento min (kW): 3.7<br>Capacità di raffreddamento max (kW): 8.8";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028187.html
41508;"MXZ-4F80VF3-E1 MULTISPLIT 4 ATT R32";"Capacità di raffreddamento in (Btu/h): 27200<br>Capacità di raffreddamento min (Btu/h): 12580<br>Capacità di raffreddamento max (Btu/h): 30600<br>Capacità di riscaldamento in (Btu/h): 29920<br>Capacità di riscaldamento min (Btu/h): 11560<br>Capacità di riscaldamento max (Btu/h): 37400<br>Quantità F-GAS precaricata (kg.) : 2.4<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.07<br>Efficienza SEER: 7.55<br>Capacità di raffreddamento in (kW): 8<br>Capacità di raffreddamento min (kW): 3.7<br>Capacità di raffreddamento max (kW): 9<br>Capacità di riscaldamento in (kW): 8.8";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028189.html
41509;"MXZ-5F102VF-E1 MULTISPLIT 5 ATT R32";"Capacità di raffreddamento in (Btu/h): 34680<br>Capacità di raffreddamento min (Btu/h): 13260<br>Capacità di raffreddamento max (Btu/h): 37400<br>Capacità di riscaldamento in (Btu/h): 35700<br>Capacità di riscaldamento min (Btu/h): 13940<br>Capacità di riscaldamento max (Btu/h): 47600<br>Quantità F-GAS precaricata (kg.) : 2.4<br>Tipo di gas utilizzato: R32<br>Tipologia di condizionatore: Multisplit<br>Efficienza SCOP: 4.65<br>Efficienza SEER: 8.21<br>Capacità di raffreddamento in (kW): 10.2<br>Capacità di raffreddamento min (kW): 3.9<br>Capacità di raffreddamento max (kW): 11<br>Capacità di riscaldamento in (kW): 10.5";"TRATTAMENTO ARIA/ARIA CONDIZIONATA/UNITA' ESTERNA";https://www.andronico.it/it_IT/2220028191.html
41510;"Tostapane Smeg 2x2 TSF01WHEU";"Vano raccoglibriciole: Sì<br>Avvolgicavo: Sì<br>Timer: Sì<br>Tostafette<br>Leva di espulsione: Elettronica<br>Numero di fessure: 2.000<br>Numero impostazioni tostatura: 6<br>Materiale di costruzione: Corpo in acciaio verniciato Base cromata lucida Pomello leva attivazione ciclo in acciaio inox Manopola comandi cromata retroilluminata Cassetto raccoglibriciole in acciaio inox estraibile<br>Vano alloggiacavo: Sì<br>Spia accensione: Sì<br>Spia pronto all’uso: Sì<br>Termostato: Sì<br>Superficie scaldavivande / scaldabrioches: Removibile<br>Tasto espulsione automatica: Sì<br>Funzione di riscaldamento: Sì";"PICCOLI ELETTRODOMESTICI/COTTURA CIBI/TOSTAPANE";https://www.andronico.it/it_IT/2220028192.html
41511;"Carrying Case";"Peso (Kg): 0.5<br>Descrizione prodotto: Borsa realizzata in materiale antigraffio per il trasporto e la custodia della console Switch con pratici scomparti per contenere 30 game cards e tasca interna richiudibile. Con maniglia per il trasporto<br>CARRYING CASE compatibile con Switch/Switch Lite/Switch Oled console";"GAMING/NINTENDO/ACCESSORI NINTENDO SWITCH";https://www.andronico.it/it_IT/2220028193.html
41512;"Casper Wireless Controller";"Peso (Kg): 0.3<br>Descrizione prodotto: Compatibile: Nintendo Switch Connessione: BT Indicatore LED: Si Vibrazione: programmabile (0%-30%-70%-100%) Lunghezza cavo ricarica: 2.5 mt Led: a 10 colori Batteria: ioni di litio<br>CONTROLLER WIRELESS BT CASPER compatibile con Switch";"GAMING/NINTENDO/ACCESSORI NINTENDO SWITCH";https://www.andronico.it/it_IT/2220028194.html
41513;"Cavo HDMI 4K";"Peso (Kg): 0.21<br>Altezza (cm): 18<br>Larghezza (cm): 13<br>Profondità (cm): 4.5<br>CAVO HDMI<br>Descrizione prodotto: Cavo Audio/Video adatto al collegamento di monitor HDMI alle periferiche predisposte fino a 2160p HDMI. Dotato di contatti dorati. garantisce un'altissima risoluzione video con immagini chiare e brillanti. Questo cavo offre prestazioni ad alta velocità pi";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028195.html
41514;"Cavo HDMI 8K 21 high performance";"Tipo cavo: HDMI<br>Confezione: Box<br>Lunghezza del cavo (cm): 180<br>Schermato: Sì<br>Peso (Kg): 0.5";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028196.html
41515;"Cavo USB/type C con luce LED lunghezza 15 mt fino a 65W con 5A";"Peso (Kg): 0.3<br>Descrizione prodotto: Cavo alimentazione con connettore USB tipo C. Fino a 65W con 5A. Cavo luminoso. Cavo alimentazione lungo 1.5 mt.  Compatibile con tutti i device con connettore USB tipo C<br>CAVO USB/TYPE C CON LUCI LED";"GAMING/NINTENDO/ACCESSORI NINTENDO SWITCH";https://www.andronico.it/it_IT/2220028197.html
41516;"Diamond Line ARKAN Headset  Wireless";"Peso (Kg): 0.5<br>Caratteristiche prodotto: Cuffia wireless 2.4 Ghz con trasmettitore USB e microfono staccabile jack 3.5 mm<br>Descrizione prodotto: Caratteristiche tecniche:  Frequenza: 20 – 20.000 Hz Altoparlante: 40 mm Connessione: Wifi 2.4 Ghz Microfono: Orientabile e staccabile Batteria: Ioni di litio 1000 mA LED: Si Campo di funzionamento: 10 mt Charging time: Circa 4 ore Working time: Circa 13 <br>HEADSET WIRELESS ARKAN 2.4 Ghz per Plays 5/Plays 4";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028198.html
41517;"Diamond line HORIZON X24-PRO Headset 20 with Microphone";"Peso (Kg): 1<br>Descrizione prodotto: Cuffia gaming con: controllo volume chat ed audio con centralina posta lungo il cavo. microfono regolabile omnidirezionale. auricolari con speaker da 50 mm per un ottimo isolamento acustico e realizzati in materiale anallergico e traspirante. archetto di <br>HORIZON X24-PRO HEADSET";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028199.html
41518;"Diamond Line MIURA X400-PRO Headset";"Peso (Kg): 0.3<br>Descrizione prodotto: Cuffia gaming con: controllo volume chat ed audio. auricolari con speaker da 40 mm per un ottimo isolamento acustico e realizzati in materiale anallergico e traspirante. microfono regolabile omnidirezionale con mute e volume lungo il cavo. Filtro riduzion<br>MIURA X400-PRO HEADSET";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028200.html
41519;"Diamond Line ORACLE  Headset 71";"Peso (Kg): 0.8<br>Descrizione prodotto: La cuffia ORACLE è stata progettata per una perfetta esperienza di gioco con suono surround 7.1 e vibrazione attivabile. Frequenza: 20-20.000 Hz Altoparlante: 50 mm Cavo: 2 mt Microfono: omnidirezionale con riduzione del rumore Connettore: USB Compatibile<br>ORACLE V10 PRO HEADSET";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028201.html
41520;"Diamond Line PREDATOR XC300-PRO Headset";"Peso (Kg): 1<br>Descrizione prodotto: Cuffia gaming con: controllo volume chat ed audio con centralina posta lungo il cavo. microfono regolabile omnidirezionale. auricolari con speaker da 50 mm per un ottimo isolamento acustico e realizzati in materiale anallergico e traspirante. archetto di <br>PREDATOR XC300-PRO HEADSET";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028202.html
41521;"Gun compatibile con Switch";"Peso (Kg): 0.5<br>Descrizione prodotto: Pistola compatibile con console Switch per un'esperienza di gioco più realistica.<br>GUN compatibile con SWITCH";"GAMING/NINTENDO/ACCESSORI NINTENDO SWITCH";https://www.andronico.it/it_IT/2220028203.html
41522;"HURRICANE +5 WHEEL";"Peso (Kg): 4<br>Descrizione prodotto: Volante compatibile con Plays5. Plays4 e Plays3 Sensibilità: 3 livelli di sensibilità regolabili Pulsanti: 12 pulsanti e 2 axis Vibrazione: Attivabile (Per Plays5 non è disponibile) Modalità: Gamepad e gamewheel Rotazione: di 270° Dimensioni volante: 515x<br>HURRICAN+5 WHEEL";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028204.html
41523;"HURRICANE+ WHEEL";"Peso (Kg): 3<br>Descrizione prodotto: Volante completo di cambio e pedaliera. vibrazione per un’esperienza di gioco realistica. rotazione di 270°. 12 pulsanti e 2 axis. Dotato di ventose per la massima aderenza. Dimensioni volante: 415x324x271 mm Dimensioni pedaliera: 220x300x120 mm Compatibi<br>HURRICANE+ WHEEL con CAMBIO E PEDALIERA Compatibile anche con Plays 3 e Pc";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028205.html
41524;"Kit Grip&Wheel";"Peso (Kg): 1.5<br>Descrizione prodotto: Nella confezione una coppia di adattatori joypad per una maggiore sensazione di presa durante il gioco ed una coppia di volanti per giochi di corsa. Gli alloggi del remote hanno l'accesso diretto ai tasti SL-SR e alla memory card.<br>Kit Grip&Wheel compatibile con Switch console";"GAMING/NINTENDO/ACCESSORI NINTENDO SWITCH";https://www.andronico.it/it_IT/2220028206.html
41525;"MONTECARLO RACING WHEEL 900°";"Peso (Kg): 5<br>Descrizione prodotto: Volante dotato di pedaliera a 2 pedali rotazione di 270° o 900°  vibrazione  12 pulsanti e 2 axis 3 livelli di sensibilità regolabili inclusi nella confezione morse per il fissaggio compatibile con Plays 4. Plays 3. XBOX One. XBOX 360. Switch e PC Dimensi<br>MONTECARLO RACING WHEEL 900°";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028207.html
41526;"PC ForceShock Pad";"Peso (Kg): 0.3<br>Altezza (cm): 20.4<br>Larghezza (cm): 13<br>Profondità (cm): 8<br>Descrizione prodotto: Joypad Completamente analogico dotato di doppia vibrazione compatibile con tutte le versioni di Windows. Cavo di collegamento lungo cm 180.<br>FORCESHOCK PAD per PC<br>Anni di garanzia del costruttore: 2";"GAMING/XBOX/ACCESSORI XBOX";https://www.andronico.it/it_IT/2220028208.html
41527;"Plays 2 Joypad dualshock - analogico";"Peso (Kg): 0.3<br>Altezza (cm): 20.5<br>Larghezza (cm): 13<br>Profondità (cm): 7.2<br>JOYPAD compatibile PSX/PLAYS2<br>Descrizione prodotto: Joypad compatibile PLAYS2 con doppia vibrazione. completamente analogico e dalla forma ergonomica.";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028209.html
41528;"Plays 3 Joypad con cavo (mt250)";"Peso (Kg): 0.32<br>Altezza (cm): 20<br>Larghezza (cm): 13.2<br>Profondità (cm): 7.3<br>USB WIRED PAD compatibile PLAYS3<br>Descrizione prodotto: Joypad USB compatibile PLAYS3 completamente analogico e con doppia vibrazione ove supportata dal gioco. Dotato di cavo di collegamento di mt. 2.5";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028210.html
41529;"Plays 3 Wireless BT controller";"Peso (Kg): 0.33<br>Altezza (cm): 20.3<br>Larghezza (cm): 13<br>Profondità (cm): 7.3<br>JOYPAD WIRELESS BT MULTI-AX compatibile PLAYS3<br>Descrizione prodotto: Joypad wireless BT compatibile PLAYS3 completamente analogico. multi-asse. con doppia vibrazione ove supportata dal gioco. dotato di sensori di movimento. Particolare design ergonomico. tasti frontali allungati. joystick concavi. La confezione comprende i";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028211.html
41530;"Plays 4 BlackBlue Wireless Controller";"Peso (Kg): 0.3<br>Descrizione prodotto: Compatibile: Plays4 Connessione: BT Lunghezza cavo di ricarica: 1.2 mt Ingresso cuffie: si Indicatore LED: si Vibrazione: Si. ove previsto dal software<br>CONTROLLER WIRELESS BT BLACKBLUE";"GAMING/PLAYSTATION/ACCESSORI PS4";https://www.andronico.it/it_IT/2220028212.html
